,url,category,comment,hate_towards_whom,label,id
1030,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips are moving they lie lie lie lie lie lie,Community,yes,ca5a1487-5dca-4985-9d4f-839f39b2138d
1031,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips move they lie lie lie lie,Community,yes,04702087-6b72-4a21-bc3c-48fda222cc33
1032,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats lips move they lie lie lie lie,Community,yes,1f1240d2-4e1b-4dca-b82b-0ac6f652da04
1033,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips are moving they lie lie lie lie lie,Community,yes,f88a2b0d-7686-4bb2-ab92-65b11109f1c6
1034,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips are moving they lie lie lie lie,Community,yes,3a9eaf41-20df-46da-9ec9-86394502b1eb
1035,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,"We already knew that if the democrats move, they lie, lie, lie!",Community,yes,6e3f2286-523e-457b-9cc7-cce131d49fd6
1036,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they will lie lie lie lie lie lie,Community,yes,2328b875-44ca-4582-87d0-8049f7f1d027
1037,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they will lie lie lie lie lie,Community,yes,171215a0-f1f7-4bd8-bdd3-5b49863594ea
1038,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they lie lie lie lie lie lie,Community,yes,4a660e26-0256-4687-8e2a-ab7f8248fe93
1039,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats moved they would lie lie lie lie,Community,yes,5d339c28-5f3c-4328-a66f-77fae422f652
1040,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they will lie lie lie lie,Community,yes,ddc56dec-6b55-430f-9a02-658b8d9bca0d
1041,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we knew already that if the democrats move they lie lie lie lie,Community,yes,daed72cb-6f14-4bf0-aaed-960ad1d29059
1042,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they lie lie lie lie lie,Community,yes,4aac6b9f-de3d-4f92-8de1-6afaf51dd1ca
1043,https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they lie lie lie lie,Community,yes,31e8b814-9b08-4f53-95bd-7039d0854529
1044,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,Trmps fault he ate to much Macdonald’s,"Individual,Organisation",yes,bfe88646-eabb-404a-87b5-6addb1a8ba09
1045,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,The fault of Trmps that he ate to many Macdonalds,"Individual,Organisation",yes,3303404f-c3bc-4642-9ff5-ea108e79d9af
1046,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,the fault of trmps was that he ate many macdonalds,"Individual,Organisation",yes,9c11b3e5-f8ec-4337-98a8-62fa5e6fdc70
1047,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,I herd that Jen Psaki was Joseph Goebbels granddaughter and is just keeping the family business alive!,Individual,yes,ea345ad3-11b2-4dba-892e-87462d4d50ad
1048,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,I said that Jen Psaki was Joseph Goebbels' granddaughter and that I kept the family business alive!,Individual,yes,bfe3e9f9-5a5c-4455-b437-96e483145ae8
1049,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,i said jen psaki was the granddaughter of joseph goebbels and i kept the family business alive,Individual,yes,3900f6da-c9d8-477d-91ae-54ad449544ef
1050,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,i said that jen psaki was the granddaughter of joseph goebbels and that i kept the family business going,Individual,yes,aa564793-f10f-4e54-a812-063e80b5994f
1051,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,i said jen psaki was the granddaughter of joseph goebbels and that i kept the family business alive,Individual,yes,43293e9a-8d4f-4e4c-96d4-40bfecaf7b07
1052,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,i said that jen psaki was the granddaughter of joseph goebbels and that i kept the family business alive,Individual,yes,2bc8db7b-c6ba-4579-af25-0b86e01cfe88
1053,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,i said jen psaki was joseph goebbels' granddaughter and that i kept the family business alive,Individual,yes,337fed8e-4cf2-49c1-9ffc-8f1e5185af5c
1054,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,i said that jen psaki was joseph goebbels' granddaughter and that i kept the family business alive,Individual,yes,7af7bf01-232b-422e-a1e7-4c756bf5b133
1055,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,She will be in the Guinness book world record of lies,Individual,yes,80fc0f8a-3363-4583-8188-23df26e2a094
1056,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,She will be in the Guinness Book of the World of Lies,Individual,yes,0922078f-91b9-4cc6-8e7b-39b5dd9ebe0a
1057,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,To be a Democrat you must first be a compulsive liar.,Community,yes,494483ff-3d9b-4072-895f-d387bdcef3c6
1058,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,to be a democrat you have to be a compulsive liar first,Community,yes,50777435-a1d6-49a4-870d-a3440249067a
1059,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,to be a democrat you have to be a compulsive liar,Community,yes,57612474-c4e5-486e-ab64-092d91f7425c
1060,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,to be a democrat you have to first be a compulsive liar,Community,yes,783d9f5a-8fd2-4c79-82cd-202f325dc20c
1061,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,to be a democratic you must first be a compulsive liar,Community,yes,d33345b1-9cfe-41a9-a953-f4dc710c6d71
1062,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,to be a democrat you must first be a compulsive liar,Community,yes,a08baa10-dcc7-42af-a672-bedd3d670f0f
1063,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,"To be a Democrat, you must first be a compulsive liar.",Community,yes,3d998219-47d1-4aee-965b-33126728d7eb
1064,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,She Mark Zuckerberg dressed in Drag. Don’t be fooled!! Ha,Individual,yes,26c9ed4c-50cd-4401-b72c-9694dc9d44e3
1065,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,don't be fooled by mark zuckerberg,Individual,yes,0d03472b-42bb-480c-8bcb-a0a434b734dd
1066,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,She's Mark Zuckerberg dressed as a Drag. Don't be fooled!,Individual,yes,d4498a02-995d-45a9-a350-7c3b7caf685b
1067,https://www.youtube.com/watch?v=mLTBW7E6q4w,news & politics,don't be fooled by mark zuckerberg dressed as a drag,Individual,yes,9e2b5b96-2221-449d-8f60-b219a403afb9
1068,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,brazil... not even the 15 ranked in army in world ... made me laugh ... he should take some dancers with him,"Community,Organisation",yes,92a24d56-e982-4b99-a7b5-037be1839638
1069,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,The brazil... not even the 15 ranks of the army in the world... made me laugh... he should take dancers with him.,"Community,Organisation",yes,9cb05305-c6ed-4699-b1ba-d3c902d53bb0
1070,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,Who made this nincompoop the president? man facepalming ,Individual,yes,5a68ad0e-54ba-48ed-a4ba-366bcb7cca62
1071,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who made him president?,Individual,yes,c26313ef-7cc4-470f-910c-6b35f159e58e
1072,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who has made this guy president?,Individual,yes,f25312e5-be1d-46cb-863e-ff20eea58286
1073,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who made this guy president?,Individual,yes,fb20a233-888a-4921-9c71-254d5330d1c5
1074,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who has made this man president?,Individual,yes,af33702d-18e3-4302-b23d-2303fa2c5919
1075,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who made nincompoop president?,Individual,yes,9afce414-c9d9-4922-8c60-8e843984bf22
1076,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics, Who did not the president?,Individual,yes,f2bb0966-a42b-4f69-bf4a-00dda032c506
1077,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who did not become president?,Individual,yes,10e7bde7-8f61-4dcf-84c4-5107cfc56541
1078,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,"here in Brazil, we feel ashamed of him.",Individual,yes,caf291b7-5908-4bab-873b-009da43adb52
1079,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,here in brazil we're ashamed,Individual,yes,bde932e6-0aa0-4440-bc06-bff2135abb86
1080,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,here in brazil we're ashamed about him,Individual,yes,fd6521be-9cd3-4e26-be90-8d6b5cdfa71f
1081,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,here in brazil we feel ashamed,Individual,yes,47f3577e-69fa-4776-a7e1-06bb89c48269
1082,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,here in brazil we feel ashamed of him,Individual,yes,2bab345a-41da-45d0-a3d2-47c9dfcf8dc6
1083,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics," Here in Brazil, we are ashamed of him.",Individual,yes,5b68aeb2-6b5f-4b99-8c7a-6fd2858172d1
1084,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,we're ashamed of him here in brazil,Individual,yes,c74edea0-4373-4325-89d4-101b8da87630
1085,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,we are ashamed of him here in brazil,Individual,yes,f91a4560-547d-4bf5-99a2-595bd2904d2c
1086,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,we are ashamed here in brazil,Individual,yes,2d0ead2d-85d8-4b83-8d5e-1a7ea24e10c6
1087,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,and here in brazil we're embarrassed of him,Individual,yes,dbb5d0c0-c005-44ad-8000-778db95265e2
1088,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,here in brazil we're ashamed of him,Individual,yes,13e7156c-7be1-4539-a6b4-bad5e99699a1
1089,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,and here in brazil we're ashamed of him,Individual,yes,bb7f1a83-29e3-4f80-8af5-f7ff2b1e4248
1090,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,here in brazil we are ashamed of him,Individual,yes,a59f84bc-1593-4351-90e9-f3f71d4260dc
1091,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let this monkey out from the Amazon,"Community,Individual",yes,18548fef-6588-463b-936f-5a5610735478
1092,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let this monkey out of amazon?,"Community,Individual",yes,632d97fb-e680-416e-b9d0-55081a1b332b
1093,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let this monkey out of amazon,"Community,Individual",yes,65041c0c-a70f-4c69-ab87-0672e72b9301
1094,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let the monkey out of the amazon?,"Community,Individual",yes,3c1472f7-64f7-4e9b-bd39-b80f8bd88938
1095,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let the monkey out of the amazon,"Community,Individual",yes,b04f863c-95e0-4fa5-9a03-2e9dd95a65cf
1096,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let this monkey out of the amazon?,"Community,Individual",yes,61feff02-7903-4e92-a365-58125880cd60
1097,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let this monkey out of the amazon,"Community,Individual",yes,5d383396-7bcf-4d78-8440-5bc4b76b4598
1098,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who has let this monkey out of the amazon,"Community,Individual",yes,5c1b801a-1709-4a48-85e3-e622e0f7870a
1099,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics, Who let this monkey out of the Amazon,"Community,Individual",yes,fea1646e-ed08-422b-88c1-d7a0ae3814c9
1100,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let this monkey out of the amazon rainforest?,"Community,Individual",yes,0cec7d88-b704-434e-9a79-b4ffdae08e57
1101,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who let the monkey out of amazon?,"Community,Individual",yes,640a8cd9-5383-4a58-bafd-a8c993071d82
1102,https://www.youtube.com/watch?v=5eoUyc0UAH0,news & politics,who's let this monkey out of amazon?,"Community,Individual",yes,30096d64-2cd8-46af-b678-a9b2a055bd01
1103,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,I'm a vegetarian but still that chicken looks so depressing loudly crying face ,Individual,yes,753e33ac-e0a7-4b36-a2fe-f78f0d189d24
1104,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm a vegetarian but the chicken looks so depressing,Individual,yes,1644fdd4-7bb0-465c-9bf2-c32db5407c73
1105,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,"I'm vegetarian, but the chicken looks so depressing.",Individual,yes,68ae6372-3354-4edd-bafe-c94b99d26eb0
1106,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks awful,Individual,yes,86bd554c-b222-448c-b9b5-fa3f3e3c30ee
1107,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm a vegetarian but the chicken looks so sad,Individual,yes,1f2c4a47-f0e9-4341-9786-44bd28c21b24
1108,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm a vegetarian but the chicken looks depressing,Individual,yes,bf33ad36-e274-4072-8471-57b91d608902
1109,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks so depressing to me,Individual,yes,96134fea-9098-447c-a49a-df9fcd3e058c
1110,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks depressing,Individual,yes,054d18ac-30df-421e-a6f3-eb424068654c
1111,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks so depressing,Individual,yes,695bd55a-099a-41e8-a091-5d75e817fff9
1112,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,A curry with no curry.. as an Indian i feel offended.,Individual,yes,fcc937b4-a018-41ff-8163-b738f7072b2b
1113,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i feel offended by a curry with no curry,Individual,yes,84a5ee4e-5e63-412a-8ba9-8a9f7ad96a31
1114,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm offended by a curry with no curry,Individual,yes,48d7613b-e5bf-4bfe-847f-0919b6b2b58b
1115,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,A curry without curry... like an Indian I feel offended.,Individual,yes,ad3ffc8b-0f7f-488e-9b4a-70f97b9be443
1116,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,"atleast eat it properly, who eats the roti and curry separately",Individual,yes,71d3bf66-5ecc-4dbc-8722-b1fa6725c66e
1117,https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,"At least eat it properly, which eats roti and curry separately",Individual,yes,58881a5e-f005-4ac3-ae97-b7fda156fe04
1118,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,Someone who can't respect food and throws it in a bin can never be called a chef.,Individual,yes,3332b0bc-eac8-4590-851b-1c61cac832e0
1119,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,if a person can't respect food and throws it in a bin he can never be called chef,Individual,yes,0edfb41e-25d3-483d-a9ab-e3e7a5a5e73c
1120,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,someone who can't respect food and throws it in the bin can't be called a chef,Individual,yes,8a07bc7e-65d3-487d-9124-6944a8910562
1121,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,someone who can't respect food and throws it in a bin can never be called a chef,Individual,yes,ef5f7490-e45f-44e5-84cc-7f1056f06a9c
1122,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine, Someone who cannot respect food and throw it in a trash can never be called a chef.,Individual,yes,356bc727-24f7-4fa5-972e-2f30ba921705
1123,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,someone who can't respect food and throw it in the trash can't be called a chef,Individual,yes,b7db34cf-d722-43a9-b566-9fdd2e20d7a5
1124,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,a person who can't respect food and throw it in the trash can never be called a chef,Individual,yes,edfa25ba-db32-4c8b-b68a-1c4fb2510347
1125,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,someone who can't respect food and throw it in the trash can never be called a chef,Individual,yes,49d9f990-21f4-43a4-8549-74589f488788
1126,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,a person who cannot respect food and throw it in the trash can never be called a chef,Individual,yes,d33354bc-01f2-4173-8099-f9b090f2858d
1127,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,someone who cannot respect food and throw it in the trash can never be called a chef,Individual,yes,13244405-3b61-4861-8b5d-0d0860074689
1128,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,Typical Italian,Community,yes,bcd50ec7-df81-47ef-abcb-fcc6e469d508
1129,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,typically italian,Community,yes,7bae265c-f197-42d2-8694-93306e7be4dd
1130,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,typical italian,Community,yes,1cb1ab41-63d3-4007-9f56-207f6b18d938
1131,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine, Typical Italian,Community,yes,6392b121-f56c-4b36-8bfd-cf3652bb267f
1132,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,this is typical italian,Community,yes,5ae59d87-6607-4601-a862-d8900558b7c0
1133,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,Joe Act Like A Lil Female,"Community,Individual",yes,c94663f1-3e03-4403-902e-603ae589ef41
1134,https://www.youtube.com/watch?v=1Tm8ol7JJ4Y,cuisine,- Joe Act like a little woman.,"Community,Individual",yes,9f089e9b-126d-4b01-ab1e-a5d03d9e5a37
1135,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,Calling Trump honest if like calling Marjorie Taylor Green a woman.,Individual,yes,c2ddf252-662d-4f71-9889-6a509df81e23
1136,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,trump calling himself an honest man would be like calling marjorie taylor green a woman,Individual,yes,879e334c-db59-4ee1-94b8-79755bd9d91e
1137,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,- Call Trump honest if like calling Marjorie Taylor Green a woman.,Individual,yes,ba04f99d-08b9-4afe-b208-9550742bce12
1138,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,She's the difference between good and evil.,Individual,yes,d47a1fa6-c1b0-43fd-98cc-9bb50938e9b3
1139,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,It is the difference between good and evil.,Individual,yes,8588839f-3ec0-46d2-9686-3ea947025ab4
1140,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,Not to mention that they steal and lie all the time.,Community,yes,2ad779a1-3c74-415d-9f75-5e140b799a67
1141,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,they steal and lie all the time,Community,yes,b27778ba-cf3e-4c10-be60-7f988a2af8f4
1142,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,Not to mention that they fly and lie all the time.,Community,yes,ed30b14c-70e7-404a-a812-5ad234fd1c54
1143,https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,they fly and lie all the time,Community,yes,79ca11cd-3c30-4d45-846a-02a373ce5c6f
1144,https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,black.,Individual,yes,73c446e2-5fe3-4f2e-8ce3-89ec19c74b38
1145,https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,Black.,Individual,yes,7895b2a9-f1aa-4805-98cf-7ea92c2526ba
1146,https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,Coming from a person who himself didn't amount to anything.,Individual,yes,7cb288df-232c-4463-84f1-371499c8bdb9
1147,https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,By coming from a person who himself did not matter.,Individual,yes,c3aa712f-0cc9-4759-a4fa-5778849ad0d5
1148,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,Every white person's name on this list should then be submitted to irs and then taxed extra. No IQ,Community,yes,69878298-052d-4ac9-961d-f81e5207d932
1149,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,if a white person's name is on this list it should be submitted to the irs and then taxed extra,Community,yes,808fed2b-37ab-490d-ab9a-d82c1a49000d
1150,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,The name of each white person on this list must then be subject to insurance and then taxed in addition.,Community,yes,8f7475f4-b2a7-4493-9e96-3ba8610c68f5
1151,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,the name of each white person on this list must then be insured and then taxed in addition,Community,yes,80f10569-82c6-417f-b0ab-4537f84953a0
1152,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,the name of each white person on this list must then be subject to insurance and taxed in addition,Community,yes,0236a629-37f2-453d-b7e0-0356451b608e
1153,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,the name of every white person on this list must then be subject to insurance and then taxed in addition,Community,yes,e3846f35-b3fa-41b2-9ed7-44948b909ec8
1154,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,the name of each white person on this list must then be subject to insurance and then taxed in addition to,Community,yes,89287857-0b46-4e0e-99f3-052d32588338
1155,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,the name of each white person on this list must then be subject to insurance and then taxed in addition,Community,yes,986831eb-bef1-4c5b-b71d-d3242034f930
1156,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,"Isn't it crazy how quick white women are to sell out their own people? It's going to be fun as society continues to collapse and law and order is replaced with human nature, or ""prison rules,"" to see how many of these ""allies"" stick together.",Community,yes,743b5a00-be4c-4087-957a-f309005cf499
1157,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,aren't white women selling out their own people?,Community,yes,b25cad7f-17df-44a3-b197-976ee9c1678f
1158,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,aren't white women so quick to sell out their own people?,Community,yes,3abcfc94-adef-4582-bd52-b4311f732bb9
1159,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,aren't it crazy how quickly white women are to sell out their own people?,Community,yes,cd60a752-55e4-4cb0-9278-dd328afd94b4
1160,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,aren't it crazy how quick white women are to sell out their own people?,Community,yes,5339dc14-a412-4b79-b1e1-6a1e8c3661a7
1161,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,it's going to be fun as society collapses and law and order is replaced by human nature or prison rules to see how many of these allies stick together,Community,yes,a0eac840-5eda-4bc5-a0a7-6dc7acda6c3a
1162,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,aren't white women selling out their own people? it's going to be fun as society collapses and law and order is replaced by human nature or prison rules to see how many of these allies stick together,Community,yes,c2b6dc62-b474-4b17-aba0-fd09b6b31815
1163,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,aren't white women selling out their own people? it's going to be fun as society collapses and law and order is replaced with human nature or prison rules to see how many of these allies stick together,Community,yes,a6121bd5-64d4-4c95-8f05-01795ece9bd9
1164,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,isn't it crazy how quickly white women sell out their own people? it's going to be fun as society continues to collapse and law and order is replaced with human nature or prison rules to see how many of these allies stick together,Community,yes,78f4a6bf-3594-4d12-9d4d-af761188b663
1165,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics," Isn't it crazy how fast white women are selling their own people? It's going to be fun because society continues to collapse and law and order is replaced by human nature, or ""rules of imprisonment,"" to see how many of these ""allies"" stay together.",Community,yes,828a8f60-bc57-407f-926d-6a58fb8c8433
1166,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,aren't white women selling their own people?,Community,yes,295c243a-1512-4132-a759-2ce2470dec61
1167,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,She a octaroon banana at best.,Individual,yes,495a16a3-6f8b-42e7-95f7-ad4ecd1009f1
1168,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,It's an octaron banana at best.,Individual,yes,c4b8b314-6501-4b1e-bcd9-8eab3c29e4b4
1169,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,That Asian chinese woman has to go back too.,Individual,yes,ea115a91-91e4-41c6-9119-10282005f088
1170,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics, This Asian Chinese girl must also go back.,Individual,yes,085c8bdb-0234-4d62-a9a7-e58e147dee22
1171,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,this asian chinese girl must go back,Individual,yes,2c52c29e-01be-4258-9ade-7f93514ff3e4
1172,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,this asian chinese girl must also come back,Individual,yes,5f480922-4df1-4ee2-89f8-6bc5d514af4d
1173,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,Like watching the government-required sign language puppets trying to make sense of Dementia Joe's word salad. They should co-opt Mark's technique.,Individual,yes,4befaf80-7479-4ae9-a40b-9b874739db18
1174,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics, Like looking at the sign language puppets required by the government trying to make sense of Dementia Joe's salad. They should co-op Mark's technique.,Individual,yes,08f2a8b6-d51e-4aee-bbd1-7d11a77f0e86
1175,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,Stop trying to unite with them. They hate you because you are more productive than them and they know it.,Community,yes,c47d748c-a179-4709-a53f-7a57a32f4d48
1176,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics, They hate you because you are more productive than they are and they know it.,Community,yes,4b127133-aeb2-4296-bd22-867a9a2fad62
1177,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,they hate you because you're more productive than them and they know it,Community,yes,57b18e35-1672-41d6-9e8a-480120820091
1178,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,they hate you because you're more productive than they are and they know that,Community,yes,16fb1908-6620-4cb9-b585-883fbda3d4e3
1179,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,they hate you because you're more productive than they are and they know it too,Community,yes,75e9e72e-0c3a-4e27-b256-8f306d4c254b
1180,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,they hate you because you are more productive than they are and they know that,Community,yes,4378931c-6fe2-4b87-932b-88aaae805b67
1181,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,they hate you because you're more productive than they are and they know it,Community,yes,83a64006-d6b3-415d-8303-6a5f9fd56934
1182,https://www.bitchute.com/video/2HGLRJWmq7U/,news & politics,they hate you because you are more productive than they are and they know it,Community,yes,82204d03-e57b-4d23-a5d7-9fa4af8ed05a
